year,state,state_po,county,fips,office,candidate,party,candidatevotes,totalvotes,version
2004,Colorado,CO,La Plata,8067,President,Other,NA,377,25490,20191203
2004,Colorado,CO,Larimer,8069,President,George W. Bush,republican,75884,146435,20191203
2004,Colorado,CO,Las Animas,8071,President,Other,NA,91,6587,20191203
2004,Colorado,CO,Lincoln,8073,President,John Kerry,democrat,503,2337,20191203
2004,Colorado,CO,Logan,8075,President,George W. Bush,republican,6168,8766,20191203
2004,Colorado,CO,Mesa,8077,President,Other,NA,782,61885,20191203
2004,Colorado,CO,Mineral,8079,President,Other,NA,9,619,20191203
2004,Colorado,CO,Moffat,8081,President,George W. Bush,republican,4247,5725,20191203
2004,Colorado,CO,Montezuma,8083,President,George W. Bush,republican,6988,11015,20191203
2004,Colorado,CO,Montrose,8085,President,John Kerry,democrat,4776,16219,20191203
2004,Colorado,CO,Morgan,8087,President,George W. Bush,republican,6787,9936,20191203
2004,Colorado,CO,Otero,8089,President,Other,NA,69,8180,20191203
2004,Colorado,CO,Ouray,8091,President,Other,NA,39,2719,20191203
2004,Colorado,CO,Park,8093,President,George W. Bush,republican,4781,8355,20191203
2004,Colorado,CO,Phillips,8095,President,John Kerry,democrat,582,2325,20191203
2004,Colorado,CO,Pitkin,8097,President,John Kerry,democrat,6335,9255,20191203
2004,Colorado,CO,Prowers,8099,President,Other,NA,45,4745,20191203
2004,Colorado,CO,Pueblo,8101,President,Other,NA,696,67182,20191203
2004,Colorado,CO,Rio Blanco,8103,President,John Kerry,democrat,566,3003,20191203
2004,Colorado,CO,Rio Grande,8105,President,Other,NA,69,5523,20191203
2004,Colorado,CO,Routt,8107,President,John Kerry,democrat,6392,11761,20191203
2004,Colorado,CO,Saguache,8109,President,Other,NA,46,2803,20191203
2004,Colorado,CO,San Juan,8111,President,John Kerry,democrat,253,486,20191203
2004,Colorado,CO,San Miguel,8113,President,Other,NA,64,4019,20191203
2004,Colorado,CO,Sedgwick,8115,President,George W. Bush,republican,971,1360,20191203
2004,Colorado,CO,Summit,8117,President,John Kerry,democrat,8144,13735,20191203
2004,Colorado,CO,Teller,8119,President,George W. Bush,republican,8094,11840,20191203
2004,Colorado,CO,Washington,8121,President,John Kerry,democrat,455,2530,20191203
2004,Colorado,CO,Weld,8123,President,George W. Bush,republican,55591,88652,20191203
2004,Colorado,CO,Yuma,8125,President,Other,NA,39,4559,20191203
2004,Connecticut,CT,Fairfield,9001,President,Other,NA,5460,400967,20191203
2004,Connecticut,CT,Hartford,9003,President,Other,NA,6987,391808,20191203
2004,Connecticut,CT,Litchfield,9005,President,George W. Bush,republican,50160,96668,20191203
2004,Connecticut,CT,Middlesex,9007,President,John Kerry,democrat,47292,83984,20191203
2004,Connecticut,CT,New Haven,9009,President,Other,NA,6942,366392,20191203
2004,Connecticut,CT,New London,9011,President,John Kerry,democrat,66062,118360,20191203
2004,Connecticut,CT,Tolland,9013,President,John Kerry,democrat,39146,71729,20191203
2004,Connecticut,CT,Windham,9015,President,John Kerry,democrat,25477,48861,20191203
2004,Delaware,DE,Kent,10001,President,Other,NA,527,55977,20191203
2004,Delaware,DE,New Castle,10003,President,George W. Bush,republican,93070,241444,20191203
2004,Delaware,DE,Sussex,10005,President,Other,NA,648,77749,20191203
2004,District of Columbia,DC,District of Columbia,11001,President,Other,NA,3360,227586,20191203
2004,Florida,FL,Alachua,12001,President,John Kerry,democrat,62504,111328,20191203
2004,Florida,FL,Baker,12003,President,George W. Bush,republican,7738,9955,20191203
2004,Florida,FL,Bay,12005,President,Other,NA,552,75024,20191203
2004,Florida,FL,Bradford,12007,President,George W. Bush,republican,7557,10855,20191203
2004,Florida,FL,Brevard,12009,President,Other,NA,2085,265462,20191203
2004,Florida,FL,Broward,12011,President,Other,NA,8325,706872,20191203
2004,Florida,FL,Calhoun,12013,President,Other,NA,65,5963,20191203
2004,Florida,FL,Charlotte,12015,President,George W. Bush,republican,44428,79786,20191203
2004,Florida,FL,Citrus,12017,President,Other,NA,690,69467,20191203
2004,Florida,FL,Clay,12019,President,George W. Bush,republican,62078,81495,20191203
2004,Florida,FL,Collier,12021,President,George W. Bush,republican,83631,128683,20191203
2004,Florida,FL,Columbia,12023,President,John Kerry,democrat,8031,24991,20191203
2004,Florida,FL,Desoto,12027,President,Other,NA,73,9510,20191203
2004,Florida,FL,Dixie,12029,President,Other,NA,48,6442,20191203
2004,Florida,FL,Duval,12031,President,Other,NA,2261,381061,20191203
2004,Florida,FL,Escambia,12033,President,George W. Bush,republican,93566,143278,20191203
2004,Florida,FL,Flagler,12035,President,Other,NA,269,38480,20191203
2004,Florida,FL,Franklin,12037,President,Other,NA,58,5931,20191203
2004,Florida,FL,Gadsden,12039,President,George W. Bush,republican,6253,20984,20191203
2004,Florida,FL,Gilchrist,12041,President,Other,NA,62,7015,20191203
2004,Florida,FL,Glades,12043,President,Other,NA,27,4188,20191203
2004,Florida,FL,Gulf,12045,President,Other,NA,65,7277,20191203
2004,Florida,FL,Hamilton,12047,President,George W. Bush,republican,2792,5079,20191203
2004,Florida,FL,Hardee,12049,President,Other,NA,51,7249,20191203
2004,Florida,FL,Hendry,12051,President,Other,NA,58,9775,20191203
2004,Florida,FL,Hernando,12053,President,Other,NA,725,80547,20191203
2004,Florida,FL,Highlands,12055,President,Other,NA,271,41496,20191203
2004,Florida,FL,Hillsborough,12057,President,Other,NA,3514,463222,20191203
2004,Florida,FL,Holmes,12059,President,Other,NA,78,8300,20191203
2004,Florida,FL,Indian River,12061,President,Other,NA,520,61414,20191203
2004,Florida,FL,Jackson,12063,President,John Kerry,democrat,7555,19807,20191203
2004,Florida,FL,Jefferson,12065,President,Other,NA,45,7478,20191203
2004,Florida,FL,Lafayette,12067,President,John Kerry,democrat,845,3325,20191203
2004,Florida,FL,Lake,12069,President,George W. Bush,republican,74389,123950,20191203
2004,Florida,FL,Lee,12071,President,John Kerry,democrat,93860,240667,20191203
2004,Florida,FL,Leon,12073,President,Other,NA,891,136379,20191203
2004,Florida,FL,Levy,12075,President,John Kerry,democrat,6074,16652,20191203
2004,Florida,FL,Liberty,12077,President,Other,NA,24,3021,20191203
2004,Florida,FL,Madison,12079,President,Other,NA,63,8304,20191203
2004,Florida,FL,Manatee,12081,President,George W. Bush,republican,81318,143621,20191203
2004,Florida,FL,Marion,12083,President,George W. Bush,republican,81283,139677,20191203
2004,Florida,FL,Martin,12085,President,Other,NA,883,72453,20191203
2004,Florida,FL,Miami-Dade,12086,President,John Kerry,democrat,409732,774726,20191203
2004,Florida,FL,Monroe,12087,President,Other,NA,414,39535,20191203
2004,Florida,FL,Nassau,12089,President,John Kerry,democrat,8573,32743,20191203
2004,Florida,FL,Okaloosa,12091,President,George W. Bush,republican,69693,89756,20191203
2004,Florida,FL,Okeechobee,12093,President,George W. Bush,republican,6978,12190,20191203
2004,Florida,FL,Orange,12095,President,Other,NA,2151,388044,20191203
2004,Florida,FL,Osceola,12097,President,Other,NA,454,82204,20191203
2004,Florida,FL,Palm Beach,12099,President,John Kerry,democrat,328687,544622,20191203
2004,Florida,FL,Pasco,12101,President,John Kerry,democrat,84749,190916,20191203
2004,Florida,FL,Pinellas,12103,President,Other,NA,4211,455357,20191203
2004,Florida,FL,Polk,12105,President,John Kerry,democrat,86009,210830,20191203
2004,Florida,FL,Putnam,12107,President,Other,NA,250,30973,20191203
2004,Florida,FL,St. Johns,12109,President,Other,NA,695,86290,20191203
2004,Florida,FL,St. Lucie,12111,President,Other,NA,636,100063,20191203
2004,Florida,FL,Santa Rosa,12113,President,Other,NA,589,67307,20191203
2004,Florida,FL,Sarasota,12115,President,John Kerry,democrat,88442,195652,20191203
2004,Florida,FL,Seminole,12117,President,John Kerry,democrat,76971,186195,20191203
2004,Florida,FL,Sumter,12119,President,Other,NA,458,31842,20191203
2004,Florida,FL,Suwannee,12121,President,John Kerry,democrat,4522,15802,20191203
2004,Florida,FL,Taylor,12123,President,Other,NA,65,8581,20191203
2004,Florida,FL,Union,12125,President,George W. Bush,republican,3396,4675,20191203
2004,Florida,FL,Volusia,12127,President,Other,NA,1496,228939,20191203
2004,Florida,FL,Wakulla,12129,President,Other,NA,90,11763,20191203
2004,Florida,FL,Walton,12131,President,John Kerry,democrat,6213,23976,20191203
2004,Florida,FL,Washington,12133,President,Other,NA,85,10366,20191203
2004,Georgia,GA,Appling,13001,President,George W. Bush,republican,4494,6369,20191203
2004,Georgia,GA,Atkinson,13003,President,John Kerry,democrat,799,2470,20191203
2004,Georgia,GA,Bacon,13005,President,John Kerry,democrat,930,3790,20191203
2004,Georgia,GA,Baker,13007,President,John Kerry,democrat,936,1764,20191203
2004,Georgia,GA,Baldwin,13009,President,George W. Bush,republican,7709,14547,20191203
2004,Georgia,GA,Banks,13011,President,George W. Bush,republican,4410,5590,20191203
2004,Georgia,GA,Barrow,13013,President,John Kerry,democrat,4095,17727,20191203
2004,Georgia,GA,Bartow,13015,President,John Kerry,democrat,7741,30232,20191203
2004,Georgia,GA,Ben Hill,13017,President,George W. Bush,republican,3331,5536,20191203
2004,Georgia,GA,Berrien,13019,President,George W. Bush,republican,3917,5592,20191203
2004,Georgia,GA,Bibb,13021,President,John Kerry,democrat,29322,57687,20191203
2004,Georgia,GA,Bleckley,13023,President,George W. Bush,republican,3167,4467,20191203
2004,Georgia,GA,Brantley,13025,President,George W. Bush,republican,4333,5618,20191203
2004,Georgia,GA,Brooks,13027,President,Other,NA,8,5113,20191203
2004,Georgia,GA,Bryan,13029,President,George W. Bush,republican,7363,9983,20191203
2004,Georgia,GA,Bulloch,13031,President,Other,NA,79,19171,20191203
2004,Georgia,GA,Burke,13033,President,George W. Bush,republican,4232,8479,20191203
2004,Georgia,GA,Butts,13035,President,George W. Bush,republican,5119,7734,20191203
2004,Georgia,GA,Calhoun,13037,President,George W. Bush,republican,890,2019,20191203
2004,Georgia,GA,Camden,13039,President,George W. Bush,republican,9488,14175,20191203
2004,Georgia,GA,Candler,13043,President,Other,NA,7,3151,20191203
2004,Georgia,GA,Carroll,13045,President,George W. Bush,republican,24837,35278,20191203
2004,Georgia,GA,Catoosa,13047,President,Other,NA,91,22304,20191203
2004,Georgia,GA,Charlton,13049,President,George W. Bush,republican,2311,3387,20191203
2004,Georgia,GA,Chatham,13051,President,John Kerry,democrat,45630,91515,20191203
2004,Georgia,GA,Chattahoochee,13053,President,George W. Bush,republican,905,1688,20191203
2004,Georgia,GA,Chattooga,13055,President,George W. Bush,republican,4992,7847,20191203
2004,Georgia,GA,Cherokee,13057,President,George W. Bush,republican,58238,73587,20191203
2004,Georgia,GA,Clarke,13059,President,Other,NA,465,37235,20191203
2004,Georgia,GA,Clay,13061,President,John Kerry,democrat,798,1309,20191203
2004,Georgia,GA,Clayton,13063,President,John Kerry,democrat,56113,79546,20191203
2004,Georgia,GA,Clinch,13065,President,John Kerry,democrat,750,2265,20191203
2004,Georgia,GA,Cobb,13067,President,Other,NA,2051,279473,20191203
2004,Georgia,GA,Coffee,13069,President,George W. Bush,republican,8306,12327,20191203
2004,Georgia,GA,Colquitt,13071,President,George W. Bush,republican,8296,11730,20191203
2004,Georgia,GA,Columbia,13073,President,George W. Bush,republican,35549,47144,20191203
2004,Georgia,GA,Cook,13075,President,George W. Bush,republican,3065,4816,20191203
2004,Georgia,GA,Coweta,13077,President,George W. Bush,republican,31682,42545,20191203
2004,Georgia,GA,Crawford,13079,President,George W. Bush,republican,2830,4402,20191203
2004,Georgia,GA,Crisp,13081,President,George W. Bush,republican,3865,6250,20191203
2004,Georgia,GA,Dade,13083,President,George W. Bush,republican,4368,6230,20191203
2004,Georgia,GA,Dawson,13085,President,George W. Bush,republican,6649,8113,20191203
2004,Georgia,GA,Decatur,13087,President,George W. Bush,republican,5348,8951,20191203
2004,Georgia,GA,DeKalb,13089,President,George W. Bush,republican,73570,276139,20191203
2004,Georgia,GA,Dodge,13091,President,George W. Bush,republican,4584,6995,20191203
2004,Georgia,GA,Dooly,13093,President,John Kerry,democrat,1973,3844,20191203
2004,Georgia,GA,Dougherty,13095,President,John Kerry,democrat,19805,33647,20191203
2004,Georgia,GA,Douglas,13097,President,George W. Bush,republican,25846,42065,20191203
2004,Georgia,GA,Early,13099,President,George W. Bush,republican,2495,4213,20191203
2004,Georgia,GA,Echols,13101,President,George W. Bush,republican,757,991,20191203
2004,Georgia,GA,Effingham,13103,President,Other,NA,51,16167,20191203
2004,Georgia,GA,Elbert,13105,President,George W. Bush,republican,4626,7656,20191203
2004,Georgia,GA,Emanuel,13107,President,George W. Bush,republican,4666,7468,20191203
2004,Georgia,GA,Evans,13109,President,George W. Bush,republican,2291,3514,20191203
2004,Georgia,GA,Fannin,13111,President,George W. Bush,republican,6862,9650,20191203
2004,Georgia,GA,Fayette,13113,President,George W. Bush,republican,37346,52528,20191203
2004,Georgia,GA,Floyd,13115,President,George W. Bush,republican,21400,31625,20191203
2004,Georgia,GA,Forsyth,13117,President,John Kerry,democrat,9201,56826,20191203
2004,Georgia,GA,Franklin,13119,President,George W. Bush,republican,5218,7502,20191203
2004,Georgia,GA,Fulton,13121,President,Other,NA,2216,336024,20191203
2004,Georgia,GA,Gilmer,13123,President,George W. Bush,republican,7414,9998,20191203
2004,Georgia,GA,Glascock,13125,President,Other,NA,3,1269,20191203
2004,Georgia,GA,Glynn,13127,President,John Kerry,democrat,8962,27692,20191203
2004,Georgia,GA,Gordon,13129,President,Other,NA,76,15775,20191203
2004,Georgia,GA,Long,13183,President,Other,NA,9,3036,20191203
2004,Georgia,GA,Grady,13131,President,George W. Bush,republican,5068,8191,20191203
2004,Georgia,GA,Greene,13133,President,George W. Bush,republican,4069,6872,20191203
2004,Georgia,GA,Gwinnett,13135,President,John Kerry,democrat,81708,243917,20191203
2004,Georgia,GA,Habersham,13137,President,Other,NA,61,13245,20191203
2004,Georgia,GA,Hall,13139,President,George W. Bush,republican,38883,49696,20191203
2004,Georgia,GA,Hancock,13141,President,George W. Bush,republican,822,3550,20191203
2004,Georgia,GA,Haralson,13143,President,George W. Bush,republican,7703,10193,20191203
2004,Georgia,GA,Harris,13145,President,George W. Bush,republican,8878,12331,20191203
2004,Georgia,GA,Hart,13147,President,George W. Bush,republican,5500,9021,20191203
2004,Georgia,GA,Heard,13149,President,George W. Bush,republican,2788,3955,20191203
2004,Georgia,GA,Henry,13151,President,George W. Bush,republican,42759,64153,20191203
2004,Georgia,GA,Houston,13153,President,George W. Bush,republican,29862,45153,20191203
2004,Georgia,GA,Irwin,13155,President,George W. Bush,republican,2347,3414,20191203
2004,Georgia,GA,Jackson,13157,President,Other,NA,91,16170,20191203
2004,Georgia,GA,Jasper,13159,President,George W. Bush,republican,3157,4740,20191203
2004,Georgia,GA,Jeff Davis,13161,President,George W. Bush,republican,3549,4844,20191203
2004,Georgia,GA,Jefferson,13163,President,John Kerry,democrat,3447,6535,20191203
2004,Georgia,GA,Jenkins,13165,President,George W. Bush,republican,1898,3403,20191203
2004,Georgia,GA,Johnson,13167,President,George W. Bush,republican,2279,3553,20191203
2004,Georgia,GA,Jones,13169,President,George W. Bush,republican,6939,10845,20191203
2004,Georgia,GA,Lamar,13171,President,George W. Bush,republican,4027,6494,20191203
2004,Georgia,GA,Lanier,13173,President,John Kerry,democrat,931,2584,20191203
2004,Georgia,GA,Laurens,13175,President,Other,NA,73,17237,20191203
2004,Georgia,GA,Lee,13177,President,George W. Bush,republican,8201,10413,20191203
2004,Georgia,GA,Liberty,13179,President,John Kerry,democrat,6619,12800,20191203
2004,Georgia,GA,Lincoln,13181,President,George W. Bush,republican,2309,3657,20191203
2004,Georgia,GA,Lowndes,13185,President,George W. Bush,republican,18981,31622,20191203
2004,Georgia,GA,Lumpkin,13187,President,Other,NA,74,8855,20191203
2004,Georgia,GA,McDuffie,13189,President,George W. Bush,republican,4846,7773,20191203
2004,Georgia,GA,McIntosh,13191,President,George W. Bush,republican,2837,5378,20191203
2004,Georgia,GA,Macon,13193,President,John Kerry,democrat,2906,4777,20191203
2004,Georgia,GA,Madison,13195,President,George W. Bush,republican,7254,9833,20191203
2004,Georgia,GA,Marion,13197,President,Other,NA,7,2952,20191203
2004,Georgia,GA,Meriwether,13199,President,George W. Bush,republican,4402,8147,20191203
2004,Georgia,GA,Miller,13201,President,John Kerry,democrat,736,2441,20191203
2004,Georgia,GA,Mitchell,13205,President,George W. Bush,republican,3885,7267,20191203
2004,Georgia,GA,Monroe,13207,President,George W. Bush,republican,6522,9783,20191203
2004,Georgia,GA,Montgomery,13209,President,George W. Bush,republican,2150,3168,20191203
2004,Georgia,GA,Morgan,13211,President,George W. Bush,republican,4902,7242,20191203
2004,Georgia,GA,Murray,13213,President,George W. Bush,republican,7745,10689,20191203
2004,Georgia,GA,Muscogee,13215,President,John Kerry,democrat,32867,63948,20191203
2004,Georgia,GA,Newton,13217,President,George W. Bush,republican,18095,29166,20191203
2004,Georgia,GA,Oconee,13219,President,John Kerry,democrat,3789,14170,20191203
2004,Georgia,GA,Oglethorpe,13221,President,Other,NA,41,5628,20191203
2004,Georgia,GA,Paulding,13223,President,John Kerry,democrat,9420,40467,20191203
2004,Georgia,GA,Peach,13225,President,George W. Bush,republican,4554,8545,20191203
2004,Georgia,GA,Pickens,13227,President,George W. Bush,republican,8115,10627,20191203
2004,Georgia,GA,Pierce,13229,President,Other,NA,9,5923,20191203
2004,Georgia,GA,Pike,13231,President,George W. Bush,republican,5193,6741,20191203
2004,Georgia,GA,Polk,13233,President,George W. Bush,republican,8467,12395,20191203
2004,Georgia,GA,Pulaski,13235,President,George W. Bush,republican,2202,3511,20191203
2004,Georgia,GA,Putnam,13237,President,George W. Bush,republican,5188,8107,20191203
2004,Georgia,GA,Quitman,13239,President,John Kerry,democrat,543,965,20191203
2004,Georgia,GA,Rabun,13241,President,Other,NA,57,6625,20191203
2004,Georgia,GA,Randolph,13243,President,Other,NA,17,3047,20191203
